EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0519,1,1970/1/1 0:07,911250,-35,174
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,56
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,56
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,64
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,64
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,61
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,61
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,64
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,64
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,61
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,61
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,53
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,53
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,59
E2801160600002073A4A0529,1,1970/1/1 0:07,916750,-31,59
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,53
E2801160600002073A4A0519,1,1970/1/1 0:07,916750,-36,53
E2801160600002073A4A0519,1,1970/1/1 0:07,926750,-36,22
E2801160600002073A4A0519,1,1970/1/1 0:07,926750,-36,22
E2801160600002073A4A0529,1,1970/1/1 0:07,926750,-30,25
E2801160600002073A4A0529,1,1970/1/1 0:07,926750,-30,25
E20000174016001919404DB6,1,1970/1/1 0:07,926750,-76,30
E20000174016001919404DB6,1,1970/1/1 0:07,926750,-76,30
E2801160600002073A4A0529,1,1970/1/1 0:07,926750,-30,33
E2801160600002073A4A0529,1,1970/1/1 0:07,926750,-30,33
E20000174016001919404DB6,1,1970/1/1 0:07,926750,-75,16
E20000174016001919404DB6,1,1970/1/1 0:07,926750,-75,16
E2801160600002073A4A0519,1,1970/1/1 0:07,926750,-36,28
E2801160600002073A4A0519,1,1970/1/1 0:07,926750,-36,28
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-36,143
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-36,143
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-30,151
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-30,151
E20000174016001919404DB6,1,1970/1/1 0:07,926750,-76,30
E20000174016001919404DB6,1,1970/1/1 0:07,926750,-76,30
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-36,146
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-36,146
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-30,154
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-30,154
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-31,135
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-31,135
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-36,135
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-36,135
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-32,81
E2801160600002073A4A0529,1,1970/1/1 0:07,921750,-32,81
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-41,30
E2801160600002073A4A0519,1,1970/1/1 0:07,921750,-41,30
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-37,106
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-37,106
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-48,8
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-48,8
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-44,2
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-44,2
E2000017221200910820C6AD,1,1970/1/1 0:07,913750,-75,146
E2000017221200910820C6AD,1,1970/1/1 0:07,913750,-75,146
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-51,163
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-51,163
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-53,19
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-53,19
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-46,28
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-46,28
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-57,25
E2801160600002073A4A0519,1,1970/1/1 0:07,913750,-57,25
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-51,61
E2801160600002073A4A0529,1,1970/1/1 0:07,913750,-51,61
E2000017221200910820C6AD,1,1970/1/1 0:07,913750,-75,149
E2000017221200910820C6AD,1,1970/1/1 0:07,913750,-75,149
E2801160600002073A4A0529,1,1970/1/1 0:07,925250,-56,19
E2801160600002073A4A0529,1,1970/1/1 0:07,925250,-56,19
E2801160600002073A4A0519,1,1970/1/1 0:07,925250,-60,174
E2801160600002073A4A0519,1,1970/1/1 0:07,925250,-60,174
E2000017221200910820C6AD,1,1970/1/1 0:07,913750,-75,0
E2000017221200910820C6AD,1,1970/1/1 0:07,913750,-75,0
E2801160600002073A4A0519,1,1970/1/1 0:07,925250,-61,109
E2801160600002073A4A0519,1,1970/1/1 0:07,925250,-61,109
E2801160600002073A4A0529,1,1970/1/1 0:07,925250,-57,149
E2801160600002073A4A0529,1,1970/1/1 0:07,925250,-57,149
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-52,177
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-52,177
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-57,154
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-57,154
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-51,165
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-51,165
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-57,140
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-57,140
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-57,163
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-57,163
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-52,2
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-52,2
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-62,137
E2801160600002073A4A0529,1,1970/1/1 0:07,910750,-62,137
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-67,106
E2801160600002073A4A0519,1,1970/1/1 0:07,910750,-67,106
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-70,53
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-70,53
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-78,90
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-78,90
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-76,73
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-76,73
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-76,75
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-76,75
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-70,28
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-70,28
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-63,8
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-63,8
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-77,168
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-77,168
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-66,98
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-66,98
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-76,73
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-76,73
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-75,53
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-75,53
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-78,28
E2801160600002073A4A0519,1,1970/1/1 0:07,916250,-78,28
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-64,39
E2801160600002073A4A0529,1,1970/1/1 0:07,916250,-64,39
E2801160600002073A4A0519,1,1970/1/1 0:07,922750,-76,104
E2801160600002073A4A0519,1,1970/1/1 0:07,922750,-76,104
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-75,67
E2000017221200910820C6AD,1,1970/1/1 0:07,916250,-75,67
E2801160600002073A4A0529,1,1970/1/1 0:07,922750,-68,129
E2801160600002073A4A0529,1,1970/1/1 0:07,922750,-68,129
E2801160600002073A4A0519,1,1970/1/1 0:07,922750,-64,129
E2801160600002073A4A0519,1,1970/1/1 0:07,922750,-64,129
E2801160600002073A4A0529,1,1970/1/1 0:07,922750,-69,90
E2801160600002073A4A0529,1,1970/1/1 0:07,922750,-69,90
E2801160600002073A4A0519,1,1970/1/1 0:07,922750,-75,129
E2801160600002073A4A0519,1,1970/1/1 0:07,922750,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,922750,-68,53
E2801160600002073A4A0529,1,1970/1/1 0:07,922750,-68,53
E2801160600002073A4A0529,1,1970/1/1 0:07,904250,-66,98
E2801160600002073A4A0529,1,1970/1/1 0:07,904250,-66,98
E2801160600002073A4A0519,1,1970/1/1 0:07,904250,-77,14
E2801160600002073A4A0519,1,1970/1/1 0:07,904250,-77,14
E2801160600002073A4A0529,1,1970/1/1 0:07,904250,-68,98
E2801160600002073A4A0529,1,1970/1/1 0:07,904250,-68,98
E2801160600002073A4A0519,1,1970/1/1 0:07,904250,-69,123
E2801160600002073A4A0519,1,1970/1/1 0:07,904250,-69,123
E2801160600002073A4A0529,1,1970/1/1 0:07,904250,-68,90
E2801160600002073A4A0529,1,1970/1/1 0:07,904250,-68,90
E2801160600002073A4A0519,1,1970/1/1 0:07,904250,-69,120
E2801160600002073A4A0519,1,1970/1/1 0:07,904250,-69,120
E2000017221200910820C6AD,1,1970/1/1 0:07,904250,-76,146
E2000017221200910820C6AD,1,1970/1/1 0:07,904250,-76,146
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-66,157
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-66,157
E2000017221200910820C6AD,1,1970/1/1 0:07,904250,-75,165
E2000017221200910820C6AD,1,1970/1/1 0:07,904250,-75,165
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-70,70
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-70,70
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-66,132
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-66,132
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-72,64
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-72,64
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-67,120
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-67,120
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-70,61
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-70,61
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-70,95
E2801160600002073A4A0519,1,1970/1/1 0:07,917250,-70,95
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-67,45
E2801160600002073A4A0529,1,1970/1/1 0:07,917250,-67,45
E2801160600002073A4A0529,1,1970/1/1 0:07,909750,-70,5
E2801160600002073A4A0529,1,1970/1/1 0:07,909750,-70,5
E2801160600002073A4A0519,1,1970/1/1 0:07,909750,-75,64
E2801160600002073A4A0519,1,1970/1/1 0:07,909750,-75,64
E2801160600002073A4A0519,1,1970/1/1 0:07,909750,-77,98
E2801160600002073A4A0519,1,1970/1/1 0:07,909750,-77,98
E2801160600002073A4A0529,1,1970/1/1 0:07,909750,-70,25
E2801160600002073A4A0529,1,1970/1/1 0:07,909750,-70,25
E2801160600002073A4A0529,1,1970/1/1 0:07,909750,-70,19
E2801160600002073A4A0529,1,1970/1/1 0:07,909750,-70,19
E2801160600002073A4A0529,1,1970/1/1 0:07,903750,-70,0
E2801160600002073A4A0529,1,1970/1/1 0:07,903750,-70,0
E2801160600002073A4A0529,1,1970/1/1 0:07,903750,-70,2
E2801160600002073A4A0529,1,1970/1/1 0:07,903750,-70,2
E2801160600002073A4A0519,1,1970/1/1 0:07,903750,-63,73
E2801160600002073A4A0519,1,1970/1/1 0:07,903750,-63,73
E2801160600002073A4A0529,1,1970/1/1 0:07,903750,-71,168
E2801160600002073A4A0529,1,1970/1/1 0:07,903750,-71,168
E2801160600002073A4A0519,1,1970/1/1 0:07,903750,-60,61
E2801160600002073A4A0519,1,1970/1/1 0:07,903750,-60,61
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-71,154
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-71,154
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-62,22
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-62,22
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-68,149
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-68,149
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-67,160
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-67,160
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-69,146
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-69,146
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-68,2
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-68,2
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-68,151
E2801160600002073A4A0519,1,1970/1/1 0:07,911750,-68,151
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-68,177
E2801160600002073A4A0529,1,1970/1/1 0:07,911750,-68,177
E2801160600002073A4A0529,1,1970/1/1 0:07,906250,-68,132
E2801160600002073A4A0529,1,1970/1/1 0:07,906250,-68,132
E2801160600002073A4A0519,1,1970/1/1 0:07,906250,-67,104
E2801160600002073A4A0519,1,1970/1/1 0:07,906250,-67,104
E2801160600002073A4A0529,1,1970/1/1 0:07,906250,-70,120
E2801160600002073A4A0529,1,1970/1/1 0:07,906250,-70,120
E2801160600002073A4A0519,1,1970/1/1 0:07,906250,-66,11
E2801160600002073A4A0519,1,1970/1/1 0:07,906250,-66,11
E2801160600002073A4A0519,1,1970/1/1 0:07,906250,-66,151
E2801160600002073A4A0519,1,1970/1/1 0:07,906250,-66,151
E2801160600002073A4A0529,1,1970/1/1 0:07,906250,-74,177
E2801160600002073A4A0529,1,1970/1/1 0:07,906250,-74,177
E2801160600002073A4A0519,1,1970/1/1 0:07,919750,-79,146
E2801160600002073A4A0519,1,1970/1/1 0:07,919750,-79,146
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-75,132
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-75,132
E2801160600002073A4A0519,1,1970/1/1 0:07,919750,-75,70
E2801160600002073A4A0519,1,1970/1/1 0:07,919750,-75,70
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-76,129
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-76,129
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-75,143
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-75,143
E2801160600002073A4A0519,1,1970/1/1 0:07,919750,-79,19
E2801160600002073A4A0519,1,1970/1/1 0:07,919750,-79,19
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-72,78
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-72,78
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-76,123
E2801160600002073A4A0529,1,1970/1/1 0:07,919750,-76,123
E2801160600002073A4A0529,1,1970/1/1 0:07,927250,-79,154
E2801160600002073A4A0529,1,1970/1/1 0:07,927250,-79,154
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-73,64
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-73,64
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-81,129
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-81,129
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-80,132
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-80,132
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-73,81
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-73,81
E2801160600002073A4A0529,1,1970/1/1 0:07,927250,-79,16
E2801160600002073A4A0529,1,1970/1/1 0:07,927250,-79,16
E2801160600002073A4A0529,1,1970/1/1 0:07,927250,-79,157
E2801160600002073A4A0529,1,1970/1/1 0:07,927250,-79,157
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-81,101
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-81,101
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-73,70
E2801160600002073A4A0519,1,1970/1/1 0:07,927250,-73,70
E2801160600002073A4A0519,1,1970/1/1 0:07,922250,-76,160
E2801160600002073A4A0519,1,1970/1/1 0:07,922250,-76,160
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-81,137
E200497E93D2893134FFAA24,1,1970/1/1 0:07,927250,-81,137
E2801160600002073A4A0529,1,1970/1/1 0:07,922250,-76,42
E2801160600002073A4A0529,1,1970/1/1 0:07,922250,-76,42
E2801160600002073A4A0529,1,1970/1/1 0:07,922250,-76,75
E2801160600002073A4A0529,1,1970/1/1 0:07,922250,-76,75
E2801160600002073A4A0519,1,1970/1/1 0:07,922250,-76,165
E2801160600002073A4A0519,1,1970/1/1 0:07,922250,-76,165
E2801160600002073A4A0519,1,1970/1/1 0:07,922250,-77,149
E2801160600002073A4A0519,1,1970/1/1 0:07,922250,-77,149
E2801160600002073A4A0529,1,1970/1/1 0:07,922250,-77,112
E2801160600002073A4A0529,1,1970/1/1 0:07,922250,-77,112
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-66,154
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-66,154
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-66,154
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-71,90
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-71,90
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-71,90
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-67,154
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-67,154
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-67,154
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-74,73
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-74,73
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-74,73
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-74,81
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-74,81
E2801160600002073A4A0529,1,1970/1/1 0:07,907250,-74,81
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-67,16
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-67,16
E2801160600002073A4A0519,1,1970/1/1 0:07,907250,-67,16
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,151
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,151
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,151
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-76,126
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-76,126
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-76,126
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,149
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,149
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,149
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,140
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,140
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,140
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-75,59
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-75,59
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-75,59
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-76,135
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-76,135
E2801160600002073A4A0529,1,1970/1/1 0:07,920750,-76,135
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,154
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,154
E2801160600002073A4A0519,1,1970/1/1 0:07,920750,-74,154
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-66,112
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-66,112
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-66,112
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-75,19
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-75,19
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-75,19
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-74,0
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-74,0
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-74,0
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-65,118
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-65,118
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-65,118
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-75,149
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-75,149
E2801160600002073A4A0529,1,1970/1/1 0:07,909250,-75,149
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-66,109
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-66,109
E2801160600002073A4A0519,1,1970/1/1 0:07,909250,-66,109
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,168
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,168
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,168
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,45
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,45
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,45
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,11
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,11
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,11
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,177
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,177
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,177
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,11
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,11
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,11
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,16
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,16
E2801160600002073A4A0529,1,1970/1/1 0:07,925750,-77,16
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,87
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,87
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,87
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,19
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,19
E200497E93D2893134FFAA24,1,1970/1/1 0:07,925750,-80,19
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-72,16
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-72,16
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-72,16
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,14
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,14
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,14
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,98
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,98
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,98
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,135
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,135
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-75,135
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,5
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,5
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,5
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,146
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,146
E2801160600002073A4A0519,1,1970/1/1 0:07,920250,-70,146
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-72,165
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-72,165
E2801160600002073A4A0529,1,1970/1/1 0:07,920250,-72,165
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-70,126
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-70,126
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-70,126
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-69,109
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-69,109
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-69,109
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-69,123
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-69,123
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-69,123
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-69,112
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-69,112
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-69,112
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-70,101
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-70,101
E2801160600002073A4A0519,1,1970/1/1 0:07,914750,-70,101
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-69,104
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-69,104
E2801160600002073A4A0529,1,1970/1/1 0:07,914750,-69,104
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-69,73
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-69,73
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-69,73
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-66,59
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-66,59
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-66,59
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-66,104
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-66,104
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-66,104
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-70,81
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-70,81
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-70,81
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-64,137
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-64,137
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-64,137
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-74,87
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-74,87
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-74,87
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-67,90
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-67,90
E2801160600002073A4A0519,1,1970/1/1 0:07,908750,-67,90
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-75,67
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-75,67
E2801160600002073A4A0529,1,1970/1/1 0:07,908750,-75,67
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-81,67
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-81,67
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-81,67
